time_since_last_update_cache,is_profit_pool,divergence_value,divergence_bp
5355,true,0.000025,7.03
5780,true,0.000038,7.48
5875,true,0.001049,7.48
6305,true,0.000252,6.81
6605,true,0.000071,6.13
6670,true,0.005215,6.13
6740,true,0.854211,6.36
6985,true,0.000059,5.91
7100,true,0.000114,5.91
7170,true,0.000009,5.91
7365,true,0.000008,5.01
7415,true,0.000061,5.01
7490,true,0.000014,5.01
7730,true,0.000053,5.69
7915,true,0.273169,5.46
8005,true,1.421821,5.69
8160,true,0.000117,7.03
8260,true,0.748900,7.48
8260,true,0.748900,7.48
8260,true,0.748900,7.48
8260,true,3.724884,7.48
8260,true,0.751340,7.48
8260,true,0.751340,7.48
8260,true,0.751177,7.48
8260,true,0.751177,7.48
8290,true,2.195514,7.48
8420,true,0.000070,7.03
8530,true,0.001438,6.36
8530,true,0.001438,6.36
8755,true,0.000068,5.91
8770,true,0.007221,5.91
8770,true,0.007221,5.91
8770,true,0.007221,5.91
8775,true,0.006909,5.91
8775,true,0.006909,5.91
8895,true,0.382036,5.69
8920,true,0.000110,5.69
8955,true,0.000009,5.69
9105,true,0.036714,5.46
9255,true,0.000068,5.24
9335,true,0.000013,5.01
9400,true,0.000026,4.79
9560,true,0.000026,4.34
9795,true,0.000018,3.44
10195,true,0.143773,4.79
10290,true,0.000141,5.01
10335,true,0.000060,5.24
10365,true,0.000015,5.24
10435,true,0.000014,5.46
10480,true,0.000009,5.69
0,true,0.000032,4.34
125,true,0.000018,4.34
265,true,0.000152,3.89
425,true,0.000022,3.67
550,true,0.000016,3.44
680,true,0.000017,3.44
850,true,0.000025,3.89
885,false,0.011294,4.34
935,true,0.000013,4.12
940,false,0.004713,4.12
1020,true,0.000037,4.34
1260,true,0.004434,3.22
1260,true,0.004434,3.22
1270,true,0.000006,3.22
1300,true,0.001357,3.22
1310,true,0.000006,3.22
1470,true,1.836124,2.77
1730,true,0.000051,1.65
1915,true,0.000010,1.43
1955,true,0.000002,1.43
1990,true,0.000008,1.43
2245,true,0.000018,1.65
2405,true,0.339676,1.88
2695,true,0.000032,1.88
2810,true,0.000011,1.65
3215,true,0.000646,0.53
3225,true,0.000377,0.53
3245,true,0.000430,0.53
3265,true,0.000002,0.53
3285,true,0.000691,0.31
3365,true,0.000002,0.08
3395,false,0.000071,0.13
3515,false,0.000215,0.13
3750,false,0.000817,0.58
3830,false,0.000014,0.80
3835,false,0.000019,0.80
3990,false,0.000765,0.69
4000,false,0.000004,0.69
4015,false,0.001113,0.69
4160,false,0.001012,0.91
4260,false,0.000497,0.91
4295,false,0.000008,0.69
4415,false,0.000007,0.69
4475,false,0.000009,0.69
4540,false,0.000006,0.69
4630,false,0.000003,0.91
4665,false,0.005979,1.14
4750,false,0.000006,1.36
4895,false,0.000010,1.36
4955,false,0.000009,1.14
5080,false,0.000005,1.14
5230,false,0.000006,1.14
5435,false,0.000003,0.47
5505,false,0.000001,0.47
5580,false,0.000002,0.24
6105,false,0.000005,0.24
6210,false,0.000000,0.02
6465,false,0.000000,0.24
6510,false,0.000000,0.47
6525,false,0.000007,0.47
6570,false,0.000001,0.69
6880,false,0.000003,0.24
7185,false,0.000003,0.69
7375,false,0.000004,0.24
7600,false,0.000014,1.58
7865,false,0.000025,2.48
7965,false,0.033041,2.48
7980,false,0.000016,2.48
8170,false,0.016756,2.03
8195,false,0.016249,2.03
8225,false,0.000028,2.03
8455,false,0.000018,2.03
8540,false,0.000006,1.81
8740,false,0.040080,2.70
8760,false,0.000023,2.70
8995,false,0.000025,2.93
9415,false,0.000046,1.81
9680,false,0.000016,1.58
9885,false,0.000009,1.14
10380,false,0.004541,0.24
10380,false,0.004407,0.24
10745,false,0.000023,0.69
0,false,0.000009,1.03
170,false,0.000018,1.03
525,false,0.000002,0.80
680,false,0.000021,0.80
690,false,0.000112,0.80
720,false,0.000001,0.80
885,false,0.000008,1.25
1040,false,0.000005,1.25
1190,false,0.000012,1.03
1315,false,0.000001,0.80
1475,false,0.120886,0.80
1580,false,0.000012,0.80
1730,false,0.000004,0.80
2175,true,0.002634,0.53
2305,true,0.010608,1.65
2655,true,0.000084,2.32
3095,true,0.000082,4.79
3230,true,0.570521,4.34
3315,true,0.000073,4.34
3395,true,0.000045,3.89
3485,true,0.000005,4.12
3920,true,0.000140,6.83
4160,true,0.199557,7.51
4175,true,0.000070,7.06
4185,false,0.004821,6.80
4385,true,0.073973,6.83
4390,true,0.000057,6.83
4595,true,0.000051,6.39
4680,true,0.181121,6.83
4690,true,0.000025,6.83
4870,true,0.000057,8.18
4880,true,0.000096,8.18
4980,false,2.379765,7.92
5035,true,0.000055,8.63
5135,true,0.770143,9.08
5275,true,0.000089,9.53
5455,true,0.000073,10.42
6670,true,0.060809,25.03
6720,false,12.354926,26.29
6725,true,0.001318,26.61
6905,true,3.729826,31.34
7040,false,430.353999,38.60
7260,false,495.256249,44.43
7270,true,0.214950,44.88
7270,true,0.214950,44.88
7560,true,0.001588,44.42
7710,true,0.000984,41.49
7785,true,0.000027,43.75
7870,true,0.679079,45.78
7885,false,504.988000,45.32
7890,true,1.049532,47.81
7890,true,0.984391,47.81
7890,true,0.984391,47.81
7890,true,0.983395,47.81
7890,true,0.983395,47.81
7890,true,0.099264,47.81
7890,true,0.099264,47.81
7890,true,0.984399,47.81
8040,true,0.001069,49.85
8080,true,1.200616,50.30
8215,false,22.033789,51.37
8215,false,5.723919,51.37
8215,false,3.645237,51.37
8220,true,1.125793,51.88
8220,true,1.125793,51.88
8220,true,1.146483,51.88
8220,true,1.125793,51.88
8220,true,1.146483,51.88
8220,true,1.146483,51.88
8220,true,1.125793,51.88
8220,true,1.146483,51.88
8220,true,1.125793,51.88
8225,true,1.146483,51.88
8365,false,2.284000,51.14
8465,true,0.368015,50.53
8570,true,0.001188,50.08
8835,true,6.745636,51.56
8835,true,0.000453,51.56
8880,true,0.000723,52.24
8930,true,0.000118,53.14
8965,false,0.006327,52.49
9020,false,179.999500,53.83
9120,true,0.000496,57.67
9225,true,11.460608,60.84
9380,true,0.000281,61.75
9595,true,0.000108,60.62
9625,true,0.001383,60.62
9725,true,0.000280,62.20
10020,false,6.691098,66.60
10020,false,33.413954,66.60
10020,false,4.726373,66.60
10025,false,16.683670,66.60
10025,false,4.732833,66.60
10025,true,0.000916,67.42
10035,false,1.667167,66.60
10040,false,0.030647,66.60
10480,true,0.001470,71.28
10540,true,0.000197,72.64
10560,true,0.000065,72.64
10625,false,36.476488,72.64
10625,false,36.407969,72.64
10625,false,5.163447,72.64
10630,false,1.818591,72.64
10660,true,0.000336,74.01
0,true,0.020073,0.90
0,true,0.020073,0.90
0,true,0.050274,0.90
0,true,0.050253,0.90
0,true,0.063930,0.90
5,true,0.614984,0.90
5,true,0.612249,0.90
5,true,0.612249,0.90
5,true,0.612248,0.90
5,true,0.612248,0.90
5,true,0.612248,0.90
5,true,0.063747,0.90
5,true,0.063747,0.90
5,true,0.049998,0.90
5,true,0.020088,0.90
5,true,0.090002,0.90
5,true,0.064160,0.90
10,true,0.450910,0.90
15,true,0.451100,0.90
15,true,0.025908,0.90
15,true,0.025908,0.90
15,true,3.607135,0.90
20,true,0.000563,0.22
25,true,0.004640,0.22
25,true,0.004640,0.22
25,true,0.000072,0.22
30,true,0.007218,0.22
30,true,0.007218,0.22
30,true,0.007218,0.22
40,true,0.042629,0.22
55,true,0.002254,0.22
95,false,0.002210,0.90
95,false,0.001403,0.90
95,false,0.002968,0.90
95,false,0.002536,0.90
100,false,0.004192,0.90
100,false,0.001403,0.90
105,false,0.002991,0.90
220,false,0.013527,1.35
305,false,0.000027,1.35
335,false,0.000031,1.57
395,false,0.018036,1.80
410,false,0.000008,1.80
515,false,0.033816,3.38
560,false,0.000057,3.83
640,false,0.040578,4.05
645,false,0.000042,4.05
760,false,0.000007,4.50
815,false,0.045090,4.50
830,false,0.000037,4.50
985,false,0.045088,4.50
1045,false,0.000041,4.28
1165,false,0.031562,3.15
1275,false,0.022544,2.25
1330,false,0.673622,1.35
1425,false,0.000053,3.15
1430,false,0.031561,3.15
1545,false,0.063123,6.31
1635,false,0.089911,6.98
1695,false,0.074395,7.43
1730,false,0.000107,7.88
1835,false,0.087922,8.78
1945,false,0.000086,9.01
1985,false,0.090178,9.01
2125,false,0.034218,8.33
2200,false,0.000086,7.66
2295,false,0.913529,6.76
2355,false,0.000078,5.86
2375,false,0.000042,5.41
2475,false,0.000023,5.18
2545,false,0.000010,6.31
2685,false,41.295931,7.43
2725,false,1.973565,7.88
2725,false,0.561555,7.88
2950,false,0.000172,8.33
3340,false,0.015309,11.26
3490,false,0.000105,13.28
3525,false,0.136781,13.96
3535,false,6.836218,13.96
3745,false,0.000037,17.64
3780,false,0.000635,17.64
3945,false,0.002293,20.56
3945,false,184.254095,20.56
4045,false,1.579096,20.34
4090,false,0.000264,20.34
4160,false,0.000056,19.44
4195,false,0.001640,19.44
4340,false,193.882394,17.42
4600,false,0.000290,16.52
4650,false,145.542697,16.29
4765,false,0.000136,15.84
4835,false,0.000138,15.39
4990,true,0.033296,14.88
5135,false,0.000174,15.17
5405,false,0.000086,16.07
5510,false,0.000240,16.74
5590,false,0.000052,17.19
5770,false,0.035850,17.19
5830,false,0.000062,17.42
5950,false,0.177991,17.64
6315,false,0.000064,15.84
6480,false,0.000554,16.29
6635,false,0.006226,16.29
6755,false,0.000178,16.97
6845,false,0.000060,17.64
7120,false,0.216786,18.32
7720,false,0.587363,17.64
7765,false,196.443304,17.64
7790,false,0.000604,17.64
7895,false,0.000261,19.66
7995,false,0.000154,20.79
8185,false,0.000150,21.80
8335,false,0.000119,22.02
8440,false,0.000105,22.92
8475,false,0.000006,22.92
8705,false,0.000301,22.47
8795,false,4.235682,21.57
8830,false,0.000097,21.57
8855,false,0.323118,21.12
8880,false,0.090323,21.12
8910,true,0.002405,21.20
8955,false,232.913423,20.90
9110,false,0.000185,19.33
9215,false,0.000068,19.10
9410,false,0.124111,18.88
9435,true,0.001030,19.17
9485,false,0.086240,19.10
9550,false,25.180118,19.33
9580,false,0.000182,19.55
9725,false,0.140160,20.00
9890,false,0.000499,21.80
10600,false,0.000229,26.74
0,false,0.195722,3.50
0,false,0.070321,3.50
0,false,0.195646,3.50
0,false,0.351353,3.50
0,false,0.250316,3.50
0,false,0.277567,3.50
5,false,0.790894,3.28
5,false,1.211609,3.28
5,false,0.791872,3.28
5,false,0.791872,3.28
5,false,0.791898,3.28
5,false,0.144798,3.28
5,false,0.144798,3.28
5,false,0.144689,3.28
10,false,0.178032,3.28
10,false,1.051211,3.28
10,false,0.791868,3.28
15,false,0.007891,3.28
20,false,0.078968,3.28
20,false,0.078968,3.28
20,false,0.078855,3.28
20,false,0.078855,3.28
20,false,0.078855,3.28
20,false,0.001218,3.28
20,false,0.008308,3.28
30,false,0.079016,3.28
40,false,0.079016,3.28
40,false,0.079004,3.28
40,false,0.078945,3.28
40,false,0.078865,3.28
40,false,0.078865,3.28
40,false,0.078854,3.28
40,false,0.078853,3.28
40,false,0.078853,3.28
65,false,0.007369,3.50
65,false,0.005061,3.50
70,false,0.008226,3.50
70,false,0.005993,3.50
70,false,0.008226,3.50
75,true,0.000119,3.50
175,true,0.000012,3.73
210,false,0.039586,3.95
260,true,0.000003,4.63
340,true,0.005803,4.85
360,true,0.000004,4.85
375,false,0.053078,5.30
485,true,1.817806,5.53
515,false,0.055329,5.53
580,true,0.000091,5.30
665,false,0.039580,3.95
890,true,0.000032,3.05
950,false,0.030587,3.05
1180,true,0.000019,1.93
1280,true,0.000014,1.93
1520,false,0.014853,1.48
1665,false,0.026103,2.60
1710,true,0.000034,1.93
1815,true,0.003149,0.31
1970,false,0.000000,0.08
1985,false,0.000704,0.58
1995,false,0.000003,0.58
2115,true,0.000026,1.93
2220,true,0.000007,2.15
2275,false,0.060002,2.15
2345,true,0.000006,1.93
2685,true,0.000048,3.05
2790,true,0.000012,3.28
2950,true,0.000005,3.95
3065,false,0.024178,3.95
3090,true,0.000054,3.95
3150,true,0.000007,4.40
3190,true,0.000016,4.85
3335,true,0.000034,6.88
3345,true,0.287113,6.88
3420,true,0.000021,7.56
3460,true,0.000022,8.46
3500,false,0.000014,9.35
3525,true,0.000033,9.36
3595,false,0.003995,10.47
3595,false,0.007559,10.47
3595,false,0.007559,10.47
3595,false,0.007688,10.47
4035,false,0.000165,10.47
4115,true,0.000201,10.03
4315,true,0.000057,8.46
4500,true,0.000050,8.01
4660,true,0.000039,7.33
4735,true,0.028937,7.11
4985,true,0.000073,6.65
5015,true,0.000006,6.65
5530,true,0.000045,2.60
5840,true,0.000066,2.36
5875,true,0.415052,2.36
6030,true,0.000009,2.36
6245,true,0.000026,1.91
6325,true,0.000003,1.46
6475,true,0.000000,0.56
6540,true,0.000001,0.11
6640,false,0.000003,1.00
6890,false,0.004897,3.70
6955,false,0.012364,3.70
6970,false,0.000016,3.92
7075,false,0.000064,4.37
7115,false,0.000005,4.37
7365,false,0.252692,5.05
7380,false,0.000045,5.05
7455,false,0.000015,6.17
7490,false,0.000026,6.17
7540,false,0.313846,6.84
7660,false,0.087235,7.29
7820,false,0.000087,7.07
7950,false,0.000023,6.17
8370,false,0.000115,6.17
8540,false,0.000031,5.50
8565,false,0.580483,5.50
9115,false,0.002385,1.00
9360,false,0.146513,1.45
9435,false,0.000034,2.80
9515,false,0.306095,3.47
9835,false,0.000152,3.47
9985,true,0.002421,1.66
10060,false,0.002539,0.10
10640,false,0.000044,4.37
10710,false,0.000137,4.60
10715,false,0.305824,4.60
10720,true,0.023886,4.81
0,false,0.039138,5.97
0,false,0.039138,5.97
5,false,0.019777,5.97
5,false,0.018406,5.97
5,false,0.018388,5.97
10,false,0.018388,5.97
15,true,0.000009,5.97
25,false,0.033250,5.97
55,true,0.000036,6.42
295,true,0.000034,4.17
385,true,13.111443,3.28
390,false,0.011682,3.27
425,true,0.000011,2.60
490,false,0.027695,2.83
535,true,0.000010,2.38
635,true,0.000018,2.60
895,true,0.006000,0.53
1005,true,0.000001,0.35
1160,false,0.036500,3.27
1175,true,0.000058,3.28
1280,true,0.000009,2.60
1360,true,0.000005,1.93
1465,false,0.012000,2.15
1480,true,0.078745,2.15
1590,true,0.000043,4.17
1650,false,0.024652,4.85
1685,true,0.828848,5.52
1735,true,0.000029,6.20
1995,false,0.007042,6.42
2160,true,0.312112,6.65
2165,true,0.000095,6.65
2385,true,0.000033,4.62
2695,true,2.734218,8.22
2830,true,0.000151,10.25
2880,true,0.552298,11.15
2880,true,0.000142,11.15
2925,true,0.000034,10.92
3185,true,0.000061,7.10
3345,true,0.000024,6.20
3370,true,0.000038,6.20
3485,true,0.563235,6.65
3810,true,0.000067,4.62
3870,true,0.000021,4.85
4085,true,0.000005,3.28
4270,true,0.000067,4.40
4525,true,0.000027,3.28
4555,true,0.000013,3.28
4670,true,0.075835,2.60
4920,false,0.009890,1.93
4965,true,0.000007,2.15
5045,true,0.000539,2.60
5045,true,0.000539,2.60
5045,true,0.000045,2.60
5155,true,0.000009,2.60
5170,true,0.003425,2.60
5270,true,0.000179,2.83
5320,true,0.137311,2.83
5330,true,0.000017,3.05
5465,true,0.039197,3.95
5520,true,0.000020,4.40
5535,true,0.343207,4.40
5725,true,0.049215,7.59
5870,true,0.151115,10.06
5870,true,0.050371,10.06
5940,true,0.000195,9.61
6090,true,0.000052,10.51
6125,true,0.000013,11.87
6380,true,0.046887,13.67
6555,true,0.000181,12.54
6770,true,0.003135,14.12
6815,true,0.000123,14.12
6850,true,0.003135,14.12
6850,true,0.003135,14.12
7025,true,0.000100,14.34
7220,true,0.000198,13.71
7300,true,0.000009,13.93
7370,true,0.000008,14.61
7380,true,0.008218,14.61
7540,true,0.000236,13.71
7630,true,0.000027,12.36
7635,true,0.148369,12.36
7955,false,0.720002,12.93
7975,true,0.000199,13.71
8210,true,1.320981,13.26
8210,true,0.000104,13.26
8240,false,0.432002,12.93
8245,true,0.000069,13.26
8300,true,0.000038,12.81
8350,true,0.000011,13.03
8690,true,0.000190,14.61
8915,true,0.000114,15.29
9085,false,0.274400,15.40
9105,true,0.001526,15.29
9105,false,3.597898,14.95
9210,true,0.000145,14.83
9265,true,0.000025,13.71
9295,false,0.333740,12.48
9305,true,0.000017,12.81
9340,true,0.000107,12.81
9395,true,0.070760,12.13
9540,true,0.000019,11.68
9765,true,0.000217,14.16
9800,true,0.053181,14.16
9820,true,0.939922,14.16
9865,true,0.000048,14.61
9885,true,0.000009,14.61
9910,true,0.000012,14.61
9985,true,0.083025,14.61
10075,true,0.000077,14.16
10120,true,0.000021,14.16
10175,true,0.000025,14.16
10240,true,0.141412,14.16
10315,true,0.000091,13.93
10420,true,0.141532,14.16
10790,true,0.172599,13.03
0,true,0.143791,13.71
125,true,0.000356,14.16
625,true,0.000210,12.59
815,true,0.000144,13.04
975,true,5.837126,11.69
1035,true,0.000154,11.35
1255,true,0.000078,10.67
1475,true,0.945230,11.57
1680,true,9.254155,13.83
1850,true,0.000273,13.83
1895,true,0.000126,13.83
1910,true,6.904669,13.83
2070,true,0.000022,15.18
2160,true,0.000158,15.40
2575,true,0.000223,16.30
2615,false,180.000000,16.17
2650,true,0.000043,16.53
2660,true,0.083515,16.53
2805,true,0.000084,15.63
3030,true,0.625695,15.63
3030,true,0.000123,15.63
3165,true,0.004093,15.18
3290,true,0.000136,14.95
3425,true,0.149502,14.73
3610,true,0.000159,14.28
4020,true,0.000185,12.93
4210,true,0.132086,13.23
4325,true,0.136575,13.68
4440,true,0.000292,14.58
4590,false,0.165000,14.82
4650,true,0.000026,14.80
4870,true,0.000447,15.03
4945,true,0.000038,15.25
4995,true,0.177701,15.48
5135,false,0.374000,15.27
5135,true,0.000024,15.48
5285,true,0.000229,15.71
5455,true,0.000107,17.96
5595,true,0.000091,18.68
5780,true,0.000099,18.23
5940,true,0.000229,18.90
6070,true,0.017697,19.58
6410,true,0.000098,18.45
6445,true,0.021338,18.45
6475,true,0.000010,18.68
6725,true,0.000539,19.58
6795,true,0.319673,19.58
7005,true,0.000198,20.26
7160,true,0.000112,20.71
7250,false,227.500000,20.43
7460,true,0.152071,20.48
7670,true,3.510697,20.26
7905,true,0.000251,20.71
7925,false,1.170765,20.43
7945,true,0.000007,20.71
7975,false,102.375004,20.43
8010,false,91.182000,20.43
8025,true,0.000692,20.71
8070,true,0.000035,20.71
8155,true,0.000065,20.08
8240,true,0.000065,19.86
8290,true,0.009407,19.63
8705,true,0.006065,18.28
8885,true,0.000455,18.28
9135,true,0.000200,19.86
9295,true,0.000364,23.02
9395,true,0.190184,23.69
9395,true,0.192877,23.69
9400,true,0.000053,23.69
9415,true,0.117518,23.69
9455,true,0.307255,23.69
9455,true,0.193018,23.69
9455,true,0.307255,23.69
9465,true,0.261751,23.24
9465,true,0.261751,23.24
9465,true,0.261738,23.24
9470,true,0.115140,23.24
9470,true,0.257442,23.24
9470,true,0.115140,23.24
9470,true,0.115140,23.24
9470,true,0.117067,23.24
9470,true,0.261730,23.24
9485,true,0.002580,23.24
9580,true,0.000034,22.34
9775,true,0.000409,22.11
9850,false,206.125000,21.78
9985,true,0.022507,22.56
10195,true,0.000389,23.02
10330,true,0.000150,23.69
10545,true,0.000346,24.59
10685,true,0.000141,25.05
10785,true,0.331549,25.05
0,true,0.314195,14.13
0,true,0.314187,14.13
0,true,0.785910,14.13
0,true,0.785908,14.13
5,true,16.977569,14.13
5,true,20.248174,14.13
5,true,20.248174,14.13
5,true,20.248209,14.13
5,true,20.248209,14.13
5,true,14.002640,14.13
5,true,14.002640,14.13
5,true,14.002684,14.13
5,true,14.002684,14.13
5,true,14.002684,14.13
5,true,0.261101,14.13
5,true,0.261101,14.13
5,true,0.314178,14.13
5,true,0.785862,14.13
5,true,0.785849,14.13
5,true,0.314169,14.13
5,true,0.260300,14.13
5,true,0.260300,14.13
5,true,0.126342,14.13
5,true,0.126342,14.13
5,true,0.120851,14.13
5,true,0.121928,14.13
5,true,0.020339,14.13
5,true,0.020339,14.13
5,true,0.020339,14.13
5,true,0.019612,14.13
10,true,20.179546,14.13
10,true,1.145260,14.13
10,true,1.145260,14.13
10,true,1.140003,14.13
10,true,0.168500,14.13
10,true,0.168500,14.13
10,true,0.162184,14.13
10,true,0.120902,14.13
10,true,0.162172,14.13
10,true,0.162172,14.13
10,true,0.162172,14.13
10,true,0.120902,14.13
15,true,0.679461,14.13
20,true,0.002406,14.13
20,true,0.487395,14.13
20,true,0.494755,14.13
30,true,0.022344,13.91
60,true,0.604875,13.91
135,true,0.394461,14.13
200,true,0.000081,14.13
270,true,28.239441,14.13
350,true,0.115237,14.13
450,true,0.000327,14.36
930,true,0.000262,13.78
945,true,0.013765,13.78
1225,true,0.000166,14.23
1375,true,0.000084,14.23
1440,true,0.000037,14.46
1590,true,0.000175,14.91
1600,true,0.000094,14.91
1735,true,0.000080,15.13
1895,true,0.225575,15.13
2225,true,0.000293,15.13
2280,true,0.152521,15.13
2280,true,0.149720,15.13
2280,true,0.149720,15.13
2280,true,0.152515,15.13
2290,true,0.000089,15.13
2300,true,0.120993,15.13
2310,true,0.000053,15.81
2560,true,0.000151,15.36
2795,true,0.000121,13.10
2945,true,0.000076,13.78
3205,true,0.000219,13.55
3665,true,0.129849,12.88
3670,true,0.126600,12.88
3780,true,0.000282,12.43
4060,true,0.000118,12.65
4270,true,0.338042,12.43
4430,true,0.000593,12.43
4485,true,0.000045,12.65
4505,true,12.390047,12.65
4640,true,0.013040,12.65
4725,true,0.000460,12.43
4795,true,0.000031,12.20
4880,true,0.000074,12.20
5135,true,0.000131,13.10
5270,true,0.186248,13.33
5330,true,0.000100,13.10
5395,true,0.000034,13.33
5525,true,0.000069,13.55
5665,true,0.000074,13.55
6010,true,0.000136,13.33
6075,true,0.000207,12.88
6340,true,0.000035,12.65
6555,true,0.000247,13.10
6960,true,0.000204,12.88
7020,true,0.438537,13.33
7415,true,0.126128,12.65
7425,true,0.000231,12.65
7470,true,0.000021,12.43
7530,true,0.000124,12.43
8000,true,0.000258,12.43
8365,true,0.000181,12.65
8610,true,0.000111,12.20
8620,false,1.527362,12.09
8910,true,0.000251,11.75
9110,false,0.002589,11.64
9145,false,8.970653,11.64
9435,true,0.000252,12.20
9530,true,0.000046,12.43
9995,true,0.000223,12.20
10105,true,0.000156,12.43
10400,true,0.000031,12.88
10525,true,0.000014,13.33
10620,true,0.000332,13.55
0,true,0.000141,14.13
130,true,0.000055,13.68
320,false,2.472250,14.34
340,true,0.000025,14.36
605,true,0.000362,15.26
765,true,0.000094,15.04
975,true,0.000114,13.91
1230,true,0.000145,14.59
1385,true,0.000091,15.04
1645,true,0.000146,14.36
1820,true,0.000170,13.68
1990,true,0.363965,12.78
2005,true,0.000177,12.56
2205,true,0.000095,12.11
2330,true,0.000058,11.88
2555,true,0.000083,13.46
2605,true,0.000142,13.23
2655,true,0.000025,12.78
2760,true,0.000020,12.11
2875,true,0.000098,11.43
2965,true,0.000041,11.66
3325,true,0.000151,10.75
3545,true,0.000091,10.53
3915,true,0.000176,12.11
3995,true,0.000130,12.56
4060,true,0.000074,13.01
4220,true,0.001390,13.91
4460,true,0.000222,14.13
4560,true,0.000055,14.13
4635,true,0.000078,14.59
4820,true,0.295059,15.49
5060,true,0.000057,16.16
5090,true,0.000334,16.16
5180,true,0.000016,16.39
5385,true,0.000178,15.49
